SISTEMA / TIPO,TAG,FABRICANTE,AC,INVERTER,MODELO,POTENCIA NOMINAL (BTU) ,POTENCIA NOMINAL (W),Potencia elétrica consumida em 1 hora por mes (W),VOLTAGEM (V),POTÊNCIA ELÉTRICA CONSUMIDA,LOCALIZAÇÃO,TIPO_FLUIDO,CENTRO DE CUSTO,UNIDADE,TIPO_CENTRO_DE_CUSTO,CONSUMO_CENARIO_1,CONSUMO_MANHÃ,CONSUMO_TARDE,VALOR_TOTAL
ar condicionado de janela,ACJ-1522,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1206", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1523,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1207", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1524,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1208", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1525,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1209", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1526,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1210", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1527,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1211", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1528,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Azul - Sala 1212", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1529,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Azul - Sala 1213", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1530,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Azul - Sala 1214", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1531,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Azul - Sala 1215", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1532,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Azul - Sala 1216", R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1533,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1º Andar, Setor Amarelo - Sala 1307", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1534,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Amarelo - Sala 1308", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
split dutado,SPLIT -DUT-1013,,1,0,38HCA060235MC/ 40MSC150TRF,120000,35148,,220,,COBERTURA,R22,UTI PEDIATRICA,HICF,ASSISTENCIAL,228.462,43.935,147.6216,191.5566
split dutado,SPLIT -DUT-1025,,1,0,38HCA060235MC/ 40MSC150TRF,120000,35148,,220,,BERÇÁRIO,R22,BERÇÁRIO,HICF,ASSISTENCIAL,228.462,43.935,147.6216,191.5566
split dutado,SPLIT -DUT-1027,,1,0,38HCA090235MC / 40MSC090TFR,90000,26361,,380,,RPA,R22,CENTRO CIRURGICO,HICF,ASSISTENCIAL,171.3465,32.95125,110.7162,143.66745
split dutado,SPLIT -DUT-1029,,1,0,38XCBO36515MC / 42BQA036510HC,36000,10544.4,,220,,SALA 02,R22,CENTRO CIRURGICO,HICF,ASSISTENCIAL,68.5386,13.1805,44.28648,57.46698
split dutado,SPLIT -DUT-1030,,1,0,38XCBO36515MC / 42BQA036510HC,36000,10544.4,,220,,SALA 01,R22,CENTRO CIRURGICO,HICF,ASSISTENCIAL,68.5386,13.1805,44.28648,57.46698
split dutado,SPLIT -DUT-1033,,1,0,38XCB036515MC / 42BQA036510HC,36000,10544.4,,220,,SALA 04,R22,CENTRO CIRURGICO,HICF,ASSISTENCIAL,68.5386,13.1805,44.28648,57.46698
split dutado,SPLIT -DUT-1034,,1,0,38XB03651MC /42BQA036510HC,36000,10544.4,,220,,SALA 03,R22,CENTRO CIRURGICO,HICF,ASSISTENCIAL,68.5386,13.1805,44.28648,57.46698
split dutado,SPLIT -DUT-1035,,1,0,38HCA090235MC / 40MSC090236V,90000,26361,,380,,CME,R22,CME,HICF,ASSISTENCIAL,171.3465,32.95125,110.7162,143.66745
split dutado,SPLIT -DUT-1036,,1,0,38HCA090235MC / 40MSC090236V,90000,26361,,380,,UTI,R22,UTI NEONATAL,HICF,ASSISTENCIAL,171.3465,32.95125,110.7162,143.66745
split dutado,SPLIT -DUT-1042,,1,0,38XCB030515MG,30000,8787,,220,,CAPELA DE FLUXO,R22,LABORATÓRIO,HICF,ASSISTENCIAL,57.1155,10.98375,36.9054,47.88915
split dutado,SPLIT -DUT-1044,,1,0,42BQA036510HC.,30000,8787,,220,,ISOLAMENTO,R22,UTI PEDIATRICA,HICF,ASSISTENCIAL,57.1155,10.98375,36.9054,47.88915
ar condicionado de janela,ACJ-1535,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Amarelo - Sala 1309", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1536,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Amarelo - Sala 1310", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1537,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Amarelo - Sala 1313", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1538,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Amarelo - Sala 1314", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-1540,CONSUL,1,0,CCN10BBBNA,10000,2929.0000,,220,,"1° Andar, Setor Amarelo - Sala 1315", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
ar condicionado de janela,ACJ-982,ELETROLUX,1,0,,10000,2929,,127,,DIRETORIA MÉDICA,R22,ADMINISTRAÇÃO,HICF,ADM,9.3728,1.7574,10.2515,12.0089
ar condicionado de janela,ACJ-306,SPRINGER,1,0,MCA105BR,10000,2929,,220,,Dermato Pediatria,R22,DERMATOLOGIA,CHPB,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
split,SPLT-249,FIJUTSU,1,0,ASB09A1,10000,2929,,220,,UTI Isolamento,R22,UTI ADULTO,CHPB,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
split,SPLT-260,CARRIER,1,0,38CCA010515MC,10000,2929,,220,,UTI semi intensiva,R22,UTI ADULTO,CHPB,ASSISTENCIAL,19.0385,3.66125,12.3018,15.96305
split,SPLT-925,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1101", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-926,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1102", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1038,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1103", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1039,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1104", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1040,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1106", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1041,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1107", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1047,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1108", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1048,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1109", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1049,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1111", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1050,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"1º Andar, setor laranja - Sala 1112", R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1057,Elgin,1,0,SFR1 - 9000-2,9000,2636.1000,,220,,"1º Andar, Setor Amarelo - Sala 1311", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1058,Elgin,1,0,SRF1-9000-2,9000,2636.1000,,220,,"1º Andar, Setor Amarelo - Sala 1312", R22,AMARELO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1059,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"2º Andar, Setor Amarelo, Patrimônio", R22,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-1060,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"2º Andar, Setor Amarelo, Diretoria de Serviço", R22,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-1061,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,"2º Andar, Setor Amarelo, Sala de Informática", R22,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-1503,Elgin,1,0,SRFE 9000-2,9000,2636.1000,,220,,"Térreo, Setor Amarelo, sala informática", R22,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-1506,Midea,1,0,SRFE 9000-2,9000,2636.1000,,220,,"Térreo Amarelo, Sala PABX", R22,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-1655,Elgin,1,0,SRFE-9000-2,9000,2636.1000,,220,,1° andar - setor laranja - sala 1105, R22,LARANJA - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-2104,Elgin,1,0,SRFE 9000-2,9000,2636.1000,,220,,2º lilás - Sala de Audiometria, R22,LILÁS - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-2105,Elgin,1,0,SRFE 9000-2,9000,2636.1000,,220,,2º azul - Sala 2202 ( protocolo), R22,AZUL - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-2106,Elgin,1,0,SRFE 9000-2,9000,2636.1000,,220,,Térreo Verde - Sala de remédios, R22,VERDE - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-2217,Komeco,1,0,KOHI09QCRB,9000,2636.1000,,220,,1º Andar Vermelho sala 1223, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3556 (3556),Agratto,1,0,ECST9FR4-02,9000,2636.1000,,220,,1ª andar setor laranja - sala 1119 Pré consulta/enfermagem, R410A,LARANJA - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-3662 (3662),Springer,1,0,,9000,2636.1000,,220,,2ª andar DPME - Diretoria AST, R410A,PERICIAS MÉDICAS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3695),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo lilás - Ostomia - Consultório enfermagem 1, R410A,LILÁS - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3696),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo lilás - Ostomia - Consultório enfermagem 2, R410A,LILÁS - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3697),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo lilás - Ostomia - Dispensação, R410A,LILÁS - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3698),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo verde - Diretoria do Laboratório, R410A,VERDE - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3699),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo amarelo - Diretoria de Apoio Técnico, R410A,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3700),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo amarelo - Same - Consultório Médico, R410A,AMARELO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3701),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo amarelo - SAME 1, R410A,AMARELO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3702),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo lilás - Sub frota 1, R410A,LILÁS - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3703),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,Térreo lilás - Sub frota 2, R410A,LILÁS - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3705),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1206, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3706),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1207, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3707),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1208, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3708),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1209, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3709),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1210, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3710),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1211, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3711),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1212, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3712),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1213, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3713),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1214, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3714),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1215, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3715),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor sala 1216, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3716),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Incor - Coordenação médica sala 1201, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3717),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Incor - Coordenação médica sala 1202, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3718),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Incor - medicação sala 1204, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3719),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Incor - Enfermagem sala 1219, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3720),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,1ª vermelho - Consultório Incor - sala 1218, R410A,VERMELHO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT (3721),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,2ª amarelo - Diretoria do Ambulatório, R410A,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3722),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,2ª amarelo Expediente Coordenação médica, R410A,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT (3723),Agratto,1,0,ECST9FIR4-02,9000,2636.1000,,220,,2ª amarelo - endoscopia sala de RPA, R410A,AMARELO - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4380,Elgin,1,0,HXF 109B2FA,9000,2636.1000,,220,,1º PAVIMENTO - Sala da vacina, R410A,AZUL - PACIENTES,NGA,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4470,Agratto,1,0,LCST09F-02,9000,2636.1000,,220,,2º Andar, R22,AMARELO - FUNCIONÁRIOS,NGA,ADM,8.43552,1.58166,9.22635,10.80801
ar condicionado de janela,ACJ-178,CONSUL,1,0,CCF07A,9000,2636.1,,220,,Sala Drº Corintio,R22,ADMINISTRAÇÃO,HMLMB,ADM,8.43552,1.58166,9.22635,10.80801
ar condicionado de janela,ACJ-179,CONSUL,1,0,GJ18-22LM/B,9000,2636.1,,220,,Pré-atendimento - PA,R22,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
ar condicionado de janela,ACJ-180,CONSUL,1,0,XCL185D,9000,2636.1,,220,,Consultório 1 - PA,R22,PRONTO ATENDIMENTO,HMLMB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-148,YORK,1,0,Evap. TLEA09FC / Cond. NT IDENTIF.,9000,2636.1,,220,,Sala de reunião, R22,ADMINISTRAÇÃO,HMLMB,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-159,CARRIER,1,0,X Power Inverter,9000,2636.1,,220,,Quarto A - 1 ºandar, R22,CENTRO OBSTETRICO,HMLMB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-160,CARRIER,1,0,X Power Inverter,9000,2636.1,,220,,Quarto B - 1º andar, R22,CENTRO OBSTETRICO,HMLMB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4394,Elgin,1,0,HEFI09B2FB,9000,2636.1,,220,,Manut. Terc. - Sala de Reunião, R410A,MANUTENÇÃO / ALMOXARIFADO,HMLMB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-659,FUJITSU,1,0,A0B9A1// ASB9A1,9000,2636.1,,220,,SALA DE CONTROLE TOMO,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-663,FUJITSU,1,0,A0B9A1/ ASB9A1,9000,2636.1,,220,,DIRETORIA DADT,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-736,KOMECO,1,0,A0B9A1/ ASB9A1,9000,2636.1,,220,,SALA DE MEDICAÇÃO,R22,PRONTO ATENDIMENTO,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-739,FUJITSU,1,0,A0B9A1/ ASB9A1,9000,2636.1,,220,,NULEO DE INFORMATICA,R22,ADMINISTRAÇÃO,HICF,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-743,FUJITSU,1,0,A0B9A1/ ASB9A1,9000,2636.1,,220,,DIR .NUTRIÇÃO,R22,ADMINISTRAÇÃO,HICF,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-744,ELETROLUX,1,0,SE09F/ S 109F,9000,2636.1,,220,,RECEPÇÃO DE ENFERMAGEM,R22,ENFERMARIA,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-745,ELETROLUX,1,0,SE09F/ S 109F,9000,2636.1,,220,,DIRETORIA,R22,ADMINISTRAÇÃO,HICF,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-746,ELETROLUX,1,0,SE09F/ S 109F,9000,2636.1,,220,,DIRETORIA AUXILIAR,R22,ADMINISTRAÇÃO,HICF,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-891,L.G,1,0,TSNC092YMA1 SÉRIE 005AZZX3W829,9000,2636.1,,220,,DIRETORIA RH,R22,ADMINISTRAÇÃO,HICF,ADM,8.43552,1.58166,9.22635,10.80801
split,SPLT-1462,FUJITSU,1,0,AOB9A1 / ASB9A1,9000,2636.1,,220,,ULTRASSOM - SONOGRAFIA,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-1664,FUJITSU,1,0,AOB9A1 / ASB9A1,9000,2636.1,,220,,CHF FARMA,R22,FARMÁCIA,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3673,MIDEA,1,0,42MKQA09M5,9000,2636.1,,220,,ACOLHIMENTO 1, R410,PRONTO ATENDIMENTO,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3674,MIDEA,1,0,42MKQA09M6,9000,2636.1,,220,,ACOLHIMENTO 2, R410,PRONTO ATENDIMENTO,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4123,ELGIN,1,0,HEFI09B2FB,9000,2636.1,,220,,ALA FLAMINGO LEITO 03.10, R410A,UTI PEDIATRICA,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4126,ELGIN,1,0,HEFI09B2FB,9000,2636.1,,220,,ALA FLAMINGO LEITO 03.18, R410A,UTI PEDIATRICA,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4136,ELGIN,1,0,HEFI09B2FB,9000,2636.1,,220,,ALA AZUL LEITO ISOLAMENTO 02.02, R410A,UTI PEDIATRICA,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4160,FUJITSU,1,0,ASB9A1,9000,2636.1,,220,,ELETROCARDIOGRAFIA,R22,DIAGNÓSTICO_IMAGEM,HICF,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-223,SPRINGER,1,0,42FNCA0959,9000,2636.1,,220,,Conforto feminino do P.S.,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-224,SPRINGER,1,0,42FNCA0959,9000,2636.1,,220,,Conforto masculino do P.S.,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-233,GREEN,1,0,QWCN12DMDIAM/0,9000,2636.1,,220,,PABX,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-325,FUJITSU,1,0,ASB09A1,9000,2636.1,,220,,Dermato sala 01,R22,DERMATOLOGIA,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3130 (3130),Springer,1,0,42FNCA09S5,9000,2636.1,,220,,Patologia Oftalmologia,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3131 (3131),Springer,1,0,42FNCA09S5,9000,2636.1,,220,,Retina Oftalmologia,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3132 (3132),Springer,1,0,42FNCA09S5,9000,2636.1,,220,,Consultório P.S,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3133 (3133),Springer,1,0,42FNCA09S5,9000,2636.1,,220,,Soroterapia P.S,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3137 (3137),Springer,1,0,42FNCA09S5,9000,2636.1,,220,,Conforto médico,R22,EDIFICIO GERAL,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-3138 (3138),Springer,1,0,42FNCA09S5,9000,2636.1,,220,,Conforto Enfermagem,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4407,COMFREE,1,0,42AFCD9F5,9000,2636.1,,220,,Consultório 01,R410,PSIQUIATRIA,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
